Id,listing_id,listing_date,sale_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,sale_price_market_adjusted,is_monitoring_stream
343,L-000343,2006-05-02,2006-05-21,1,31.8,3,4,1040,0,8544,57,56,2.0,2,0,2.8,1.91,2.77,26400.0,6.27,5,NAmes,Duplex,1Story,TA,TA,N,87500,87500,0
1373,L-001373,2006-05-02,2006-06-21,0,26.1,7,6,2097,1108,9750,8,8,3.5,2,1,3.62,3.76,2.32,0.0,6.27,5,CollgCr,1Fam,2Story,TA,Gd,Y,274300,274300,0
185,L-000185,2006-05-03,2006-06-03,1,48.5,5,8,1252,504,7438,98,15,1.0,2,0,2.17,0.53,2.88,55900.0,6.27,5,BrkSide,1Fam,1.5Fin,TA,TA,Y,127000,127000,0
703,L-000703,2006-05-03,2006-07-14,0,47.4,8,5,2576,1234,12438,0,0,2.5,3,1,0.68,4.97,1.07,0.0,6.27,5,StoneBr,1Fam,2Story,Ex,Ex,Y,361919,361919,0
153,L-000153,2006-05-03,2006-06-01,0,22.8,6,5,1993,825,14803,35,35,2.5,2,1,3.95,4.42,3.81,0.0,6.27,5,NWAmes,1Fam,2Story,TA,TA,Y,190000,190000,0
1435,L-001435,2006-05-06,2006-05-24,0,33.6,5,5,1126,1126,17400,29,29,3.0,2,1,2.48,8.49,0.53,0.0,6.27,5,Mitchel,1Fam,1Story,TA,TA,Y,160000,160000,0
778,L-000778,2006-05-06,2006-06-27,0,42.9,5,5,894,864,13350,32,32,2.0,2,1,0.7,3.63,4.04,0.0,6.27,5,Sawyer,1Fam,1Story,TA,TA,Y,142500,142500,0
1122,L-001122,2006-05-07,2006-07-04,1,29.8,7,5,1552,1552,10084,1,0,2.0,3,0,2.79,2.61,2.75,45300.0,6.27,5,CollgCr,1Fam,1Story,Gd,Gd,Y,212900,212900,0
126,L-000126,2006-05-08,2006-06-12,1,41.6,6,8,754,520,6780,71,24,2.0,0,0,1.63,4.37,1.22,23000.0,6.27,5,IDOTRR,2fmCon,1.5Fin,TA,TA,N,84500,84500,0
987,L-000987,2006-05-08,2006-06-18,1,62.5,6,8,1635,485,5310,96,3,1.0,1,0,0.71,4.7,0.33,52600.0,6.27,5,OldTown,1Fam,1.5Fin,TA,Gd,Y,117000,117000,0
282,L-000282,2006-05-09,2006-05-27,0,46.6,6,5,1262,1262,7200,0,0,2.0,2,0,1.06,2.39,2.09,0.0,6.27,5,Somerst,1Fam,1Story,Gd,Gd,Y,185000,185000,0
601,L-000601,2006-05-09,2006-06-01,0,27.0,8,5,1904,1058,10927,1,1,3.5,2,1,2.64,4.66,3.07,0.0,6.27,5,NridgHt,1Fam,2Story,Gd,Ex,Y,275000,275000,0
869,L-000869,2006-05-09,2006-05-25,1,37.0,5,6,2320,0,14762,58,56,2.0,2,1,4.1,1.34,2.15,60600.0,6.27,5,Gilbert,1Fam,2Story,TA,TA,Y,169000,169000,0
12,L-000012,2006-05-11,2006-07-24,1,32.2,9,5,2324,1175,11924,1,0,4.0,3,2,1.71,4.06,3.17,67800.0,6.27,5,NridgHt,1Fam,2Story,Ex,Ex,Y,345000,345000,0
825,L-000825,2006-05-11,2006-06-14,0,37.3,8,5,1489,1489,11216,0,0,2.0,2,1,2.12,2.95,2.0,0.0,6.27,5,Somerst,1Fam,1Story,Gd,Gd,Y,232600,232600,0
1184,L-001184,2006-05-12,2006-06-12,1,52.9,5,6,1130,1120,10800,86,56,2.0,2,1,0.6,3.93,0.59,30200.0,6.27,5,OldTown,1Fam,1Story,TA,TA,Y,120000,120000,0
1368,L-001368,2006-05-12,2006-07-20,0,41.7,5,6,1475,757,2665,29,29,2.0,1,1,1.87,2.24,1.86,0.0,6.27,5,MeadowV,TwnhsE,2Story,TA,TA,Y,127000,127000,0
1175,L-001175,2006-05-12,2006-07-13,1,31.2,6,8,2345,952,16560,74,56,2.5,2,1,2.46,1.75,6.11,54100.0,6.27,5,Crawfor,1Fam,2Story,TA,TA,Y,239000,239000,0
1079,L-001079,2006-05-13,2006-05-25,0,35.4,6,5,848,848,4435,2,2,2.0,2,1,3.01,2.24,2.53,0.0,6.27,5,CollgCr,TwnhsE,1Story,Gd,Gd,Y,155900,155900,0
720,L-000720,2006-05-13,2006-05-23,0,33.0,5,6,971,971,9920,37,37,1.5,1,1,1.96,2.99,2.55,0.0,6.27,5,CollgCr,1Fam,1Story,TA,TA,Y,128500,128500,0
129,L-000129,2006-05-13,2006-07-05,0,47.6,6,5,1348,660,7590,40,40,1.5,2,1,2.49,1.35,1.68,0.0,6.27,5,NAmes,1Fam,2Story,TA,TA,Y,155000,155000,0
900,L-000900,2006-05-14,2006-06-13,1,48.6,5,7,1236,912,6993,45,12,1.0,1,1,1.02,2.08,2.25,45200.0,6.27,5,Sawyer,1Fam,1Story,TA,TA,Y,135000,135000,0
1340,L-001340,2006-05-15,2006-06-06,0,32.5,5,7,864,864,9560,34,34,1.0,1,0,2.6,1.98,2.62,0.0,6.27,5,CollgCr,1Fam,1Story,TA,TA,Y,128500,128500,0
315,L-000315,2006-05-16,2006-08-01,1,59.8,7,7,1641,728,9600,81,16,2.0,2,1,0.6,3.41,0.46,53700.0,6.27,5,OldTown,1Fam,2Story,TA,Ex,Y,178000,178000,0
451,L-000451,2006-05-17,2006-06-21,1,61.7,6,8,813,813,5684,76,1,1.0,1,0,0.46,4.22,0.46,23300.0,6.27,5,OldTown,1Fam,1Story,TA,Gd,Y,110000,110000,0
1282,L-001282,2006-05-18,2006-07-01,0,29.1,7,5,1339,1309,8049,16,16,3.0,2,1,2.58,2.87,3.6,0.0,6.27,5,Timber,1Fam,1Story,TA,TA,Y,180000,180000,0
565,L-000565,2006-05-18,2006-07-06,1,52.7,7,5,2295,1095,13346,14,6,3.5,2,1,0.44,5.14,0.98,69200.0,6.27,5,NoRidge,1Fam,2Story,Gd,Gd,Y,268000,268000,0
1153,L-001153,2006-05-19,2006-07-13,1,35.9,6,7,1811,1073,14115,50,2,1.0,2,1,1.84,1.52,4.96,53600.0,6.27,5,Crawfor,1Fam,1Story,TA,Ex,Y,230000,230000,0
120,L-000120,2006-05-21,2006-07-09,1,29.0,6,5,1456,728,8461,1,0,2.5,2,1,3.2,2.82,2.2,29100.0,6.27,5,CollgCr,1Fam,2Story,Gd,Gd,Y,163990,163990,0
355,L-000355,2006-05-21,2006-06-19,1,35.3,6,5,1595,940,8400,66,6,1.0,1,2,4.35,0.68,2.94,74700.0,6.27,5,SWISU,1Fam,1.5Fin,TA,TA,Y,140000,140000,0
301,L-000301,2006-05-21,2006-06-10,0,36.9,5,5,1336,1165,15750,53,53,2.0,1,2,1.59,1.58,5.68,0.0,6.27,5,Crawfor,2fmCon,1Story,TA,TA,Y,157000,157000,0
178,L-000178,2006-05-23,2006-07-12,0,47.7,5,5,1920,1052,13650,48,48,3.0,2,1,0.64,2.24,3.03,0.0,6.27,5,Sawyer,1Fam,1.5Fin,Gd,Gd,Y,172500,172500,0
1288,L-001288,2006-05-23,2006-06-09,0,25.6,5,5,1582,1624,36500,42,42,2.5,2,0,4.71,2.64,2.58,0.0,6.27,5,ClearCr,1Fam,1Story,TA,TA,Y,190000,190000,0
991,L-000991,2006-05-23,2006-06-08,1,45.9,8,5,2392,1396,9452,9,8,3.5,3,1,0.8,6.85,0.77,151800.0,6.27,5,NoRidge,1Fam,2Story,Gd,Gd,Y,348000,348000,0
157,L-000157,2006-05-23,2006-06-27,0,32.3,5,7,1040,0,7200,56,56,1.0,2,0,2.96,1.81,2.36,0.0,6.27,5,NAmes,1Fam,1Story,TA,TA,Y,109500,109500,0
267,L-000267,2006-05-24,2006-06-09,0,31.7,6,5,1511,802,11207,9,9,3.5,2,1,3.22,1.55,2.96,0.0,6.27,5,Gilbert,1Fam,2Story,TA,TA,Y,185000,185000,0
887,L-000887,2006-05-25,2006-06-25,1,32.0,5,5,1712,1626,8393,47,1,2.0,2,0,3.5,1.62,2.13,61300.0,6.27,5,NAmes,Duplex,1Story,TA,TA,Y,145000,145000,0
1330,L-001330,2006-05-28,2006-06-26,0,29.5,7,5,1632,935,9084,8,8,2.5,2,1,3.62,1.66,3.51,0.0,6.27,5,Gilbert,1Fam,2Story,TA,TA,Y,176500,176500,0
1010,L-001010,2006-05-29,2006-06-18,1,35.2,5,5,1522,1008,6000,80,56,2.0,0,0,2.65,1.22,3.01,32800.0,6.27,5,SWISU,1Fam,1.5Fin,TA,TA,Y,102000,102000,0
608,L-000608,2006-05-29,2006-08-04,1,37.1,5,8,2008,896,7800,58,4,4.0,1,0,1.48,5.6,1.12,85000.0,6.27,5,Edwards,1Fam,2Story,TA,Ex,Y,225000,225000,0
70,L-000070,2006-05-30,2006-07-08,0,22.4,7,4,2287,1304,15593,53,53,2.0,2,1,4.8,3.97,3.22,0.0,6.27,5,ClearCr,1Fam,1.5Fin,Gd,TA,Y,225000,225000,0
360,L-000360,2006-05-30,2006-06-15,0,51.5,8,5,1924,1086,12011,8,8,3.5,2,1,0.44,6.71,1.03,0.0,6.27,5,NoRidge,1Fam,2Story,Gd,Gd,Y,280000,280000,0
855,L-000855,2006-05-30,2006-07-26,1,43.3,5,4,1779,1763,17920,51,32,2.5,2,1,0.87,2.48,3.04,76000.0,6.27,5,Sawyer,1Fam,1Story,TA,TA,Y,170000,170000,0
233,L-000233,2006-05-30,2006-06-25,0,43.1,6,5,987,483,1680,34,34,1.5,1,1,2.08,3.41,0.66,0.0,6.27,5,BrDale,Twnhs,2Story,TA,TA,Y,94500,94500,0
832,L-000832,2006-05-31,2006-06-21,0,41.3,7,5,1200,600,3180,1,1,2.5,2,0,1.32,3.23,2.54,0.0,6.27,5,Somerst,TwnhsE,2Story,TA,Gd,Y,151000,151000,0
805,L-000805,2006-06-02,2006-06-26,0,33.1,5,5,1128,936,9000,52,52,1.0,1,0,2.68,1.82,2.43,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,118000,118000,0
173,L-000173,2006-06-04,2006-06-22,0,49.8,7,7,1767,1064,5306,19,19,3.0,2,1,0.58,5.62,0.88,0.0,6.32,6,StoneBr,TwnhsE,2Story,Gd,Gd,Y,239000,239000,0
936,L-000936,2006-06-04,2006-06-25,1,39.5,4,5,747,600,5825,80,53,1.0,2,0,3.15,0.55,2.92,27900.0,6.32,6,BrkSide,1Fam,1Story,TA,TA,Y,79900,79900,0
182,L-000182,2006-06-04,2006-07-20,1,36.5,7,6,1802,793,7588,86,56,1.5,1,1,2.03,1.27,4.24,73300.0,6.32,6,Crawfor,1Fam,2Story,TA,TA,Y,200100,200100,0
1379,L-001379,2006-06-04,2006-06-22,0,45.6,6,5,987,483,1953,33,33,1.5,1,0,1.51,3.95,0.72,0.0,6.32,6,BrDale,Twnhs,2Story,TA,TA,Y,83000,83000,0
58,L-000058,2006-06-05,2006-08-19,0,26.7,7,5,1720,860,11645,2,2,2.5,2,0,3.57,3.26,2.51,0.0,6.32,6,CollgCr,1Fam,2Story,Gd,Gd,Y,196500,196500,0
1064,L-001064,2006-06-05,2006-07-06,1,63.1,6,6,1103,1103,6000,81,26,1.0,2,1,0.62,5.16,0.39,30100.0,6.32,6,OldTown,1Fam,1Story,TA,Gd,Y,110500,110500,0
909,L-000909,2006-06-05,2006-06-22,0,31.5,5,5,902,864,8885,23,23,2.0,2,0,2.76,4.75,1.01,0.0,6.32,6,Mitchel,1Fam,1Story,TA,TA,Y,131000,131000,0
777,L-000777,2006-06-05,2006-07-01,1,32.4,7,5,1614,1614,11210,1,0,2.0,3,0,2.47,2.35,2.32,58200.0,6.32,6,CollgCr,1Fam,1Story,Gd,Gd,Y,221500,221500,0
1403,L-001403,2006-06-05,2006-07-09,0,32.4,7,5,1294,1286,6762,0,0,2.0,2,1,2.64,2.7,1.65,0.0,6.32,6,CollgCr,1Fam,1Story,Gd,Gd,Y,193879,193879,0
617,L-000617,2006-06-05,2006-06-26,1,31.1,6,5,1509,783,7861,4,3,3.5,2,1,3.82,1.27,3.48,41000.0,6.32,6,Gilbert,1Fam,2Story,Gd,Gd,Y,183200,183200,0
1454,L-001454,2006-06-06,2006-07-16,0,31.0,5,5,1140,1140,17217,0,0,1.0,0,0,2.29,6.68,1.26,0.0,6.32,6,Mitchel,1Fam,1Story,TA,TA,Y,84500,84500,0
737,L-000737,2006-06-06,2006-07-01,0,35.1,3,4,1040,0,8544,56,56,2.0,2,0,2.9,1.31,2.16,0.0,6.32,6,NAmes,Duplex,1Story,TA,TA,N,93500,93500,0
1057,L-001057,2006-06-07,2006-06-25,0,33.8,7,5,1364,1364,7052,1,1,3.0,2,1,1.89,2.56,2.95,0.0,6.32,6,NridgHt,TwnhsE,1Story,Gd,Gd,Y,185850,185850,0
1198,L-001198,2006-06-07,2006-07-20,1,60.1,7,6,1690,815,8850,90,56,1.0,1,1,0.55,3.82,0.47,104900.0,6.32,6,OldTown,1Fam,2.5Unf,TA,TA,Y,144000,144000,0
697,L-000697,2006-06-07,2006-06-27,1,47.1,5,7,616,616,6000,85,56,1.0,1,0,2.04,0.68,3.21,31700.0,6.32,6,BrkSide,1Fam,1Story,TA,TA,Y,89000,89000,0
288,L-000288,2006-06-08,2006-06-26,0,33.9,4,4,858,858,8125,35,35,1.0,0,0,2.45,2.05,2.04,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,88000,88000,0
782,L-000782,2006-06-09,2006-07-05,0,36.9,6,5,1603,761,7153,14,14,2.5,2,0,1.39,2.01,5.58,0.0,6.32,6,SawyerW,1Fam,2Story,Gd,Gd,Y,175900,175900,0
1120,L-001120,2006-06-10,2006-07-03,0,35.5,5,5,1040,1040,7560,47,47,1.0,1,0,2.08,2.0,2.2,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,133700,133700,0
753,L-000753,2006-06-10,2006-07-02,0,31.6,6,5,1494,1479,9236,9,9,3.0,2,0,2.19,3.07,2.59,0.0,6.32,6,CollgCr,1Fam,1Story,TA,Gd,Y,217000,217000,0
539,L-000539,2006-06-11,2006-07-09,0,42.7,5,5,1159,1051,11553,38,38,1.5,1,1,1.03,1.68,4.21,0.0,6.32,6,Sawyer,1Fam,1Story,TA,TA,Y,158000,158000,0
670,L-000670,2006-06-12,2006-07-01,1,33.8,4,5,1180,700,11600,84,56,1.0,1,1,1.82,1.99,5.52,48800.0,6.32,6,Crawfor,1Fam,1Story,TA,Fa,Y,137500,137500,0
1424,L-001424,2006-06-12,2006-08-09,0,35.2,6,7,2201,697,19690,40,40,2.0,2,1,1.97,3.28,1.39,0.0,6.32,6,Edwards,1Fam,SLvl,Gd,Gd,Y,274970,274970,0
815,L-000815,2006-06-14,2006-07-25,1,32.8,5,7,1250,686,8248,88,56,2.0,1,0,1.82,5.85,1.61,38000.0,6.32,6,Edwards,1Fam,1.5Fin,TA,Fa,Y,116000,116000,0
1104,L-001104,2006-06-14,2006-07-21,0,30.6,6,6,1194,655,8910,47,47,1.5,2,1,3.47,1.84,2.4,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,159500,159500,0
271,L-000271,2006-06-15,2006-08-14,0,39.1,8,5,1939,1095,10728,0,0,2.5,3,1,1.99,2.7,1.75,0.0,6.32,6,Somerst,1Fam,2Story,Gd,Gd,Y,266000,266000,0
913,L-000913,2006-06-15,2006-07-10,1,48.0,5,7,1015,768,6120,81,56,1.0,1,0,1.91,0.77,2.43,47500.0,6.32,6,BrkSide,1Fam,1Story,TA,TA,N,88000,88000,0
1031,L-001031,2006-06-16,2006-07-20,1,44.6,5,8,1928,686,7082,90,11,2.0,0,0,3.89,0.55,3.01,46500.0,6.32,6,SWISU,2fmCon,2Story,TA,TA,Y,160000,160000,0
1113,L-001113,2006-06-16,2006-07-05,0,36.5,5,7,816,816,7100,49,49,2.0,1,0,2.25,1.51,2.26,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,129900,129900,0
817,L-000817,2006-06-16,2006-07-12,0,29.7,5,6,1008,1008,11425,52,52,1.0,1,1,3.52,2.21,2.19,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,137000,137000,0
404,L-000404,2006-06-16,2006-07-10,0,51.7,8,5,2263,1141,12090,8,8,2.5,2,1,0.53,6.37,0.67,0.0,6.32,6,NoRidge,1Fam,2Story,Gd,Gd,Y,258000,258000,0
941,L-000941,2006-06-18,2006-07-22,0,30.8,6,5,1728,1728,12640,30,30,2.0,2,0,3.05,5.16,0.89,0.0,6.32,6,Mitchel,Duplex,1Story,TA,TA,Y,150900,150900,0
1431,L-001431,2006-06-18,2006-07-09,0,29.1,5,5,1838,732,21930,1,1,2.5,2,1,4.32,1.52,3.17,0.0,6.32,6,Gilbert,1Fam,2Story,Gd,TA,Y,192140,192140,0
1236,L-001236,2006-06-21,2006-07-04,1,40.1,5,5,1784,747,13132,92,56,1.5,1,0,1.49,1.21,4.76,47400.0,6.32,6,Crawfor,1Fam,2Story,TA,TA,Y,138887,138887,0
214,L-000214,2006-06-21,2006-07-09,0,28.5,5,5,990,990,13568,11,11,1.5,2,0,3.32,2.3,3.12,0.0,6.32,6,CollgCr,1Fam,1Story,TA,TA,Y,156000,156000,0
1334,L-001334,2006-06-21,2006-07-20,1,43.1,5,6,1360,803,7200,68,11,1.5,1,0,1.23,5.98,1.39,45700.0,6.32,6,IDOTRR,1Fam,1.5Fin,TA,Gd,Y,125500,125500,0
1085,L-001085,2006-06-22,2006-07-11,1,31.5,6,5,1498,691,13031,11,10,2.5,2,1,3.64,1.2,3.9,53200.0,6.32,6,Gilbert,1Fam,2Story,TA,TA,Y,187500,187500,0
696,L-000696,2006-06-24,2006-07-07,0,32.3,6,6,1137,1112,13811,19,19,3.0,2,1,2.07,2.44,3.66,0.0,6.32,6,Timber,1Fam,1Story,TA,Gd,Y,176000,176000,0
359,L-000359,2006-06-26,2006-07-22,0,25.1,5,4,1352,1062,6930,48,48,1.5,1,0,5.41,2.71,2.23,0.0,6.32,6,ClearCr,1Fam,SLvl,TA,Gd,Y,130000,130000,0
903,L-000903,2006-06-26,2006-07-23,0,27.2,7,5,1509,783,7875,3,3,2.5,2,1,3.38,2.33,4.23,0.0,6.32,6,Gilbert,1Fam,2Story,Gd,Gd,Y,180000,180000,0
1319,L-001319,2006-06-26,2006-08-16,1,25.9,8,5,1787,1753,14781,5,4,2.0,3,1,3.47,3.27,3.23,53700.0,6.32,6,CollgCr,1Fam,1Story,Gd,Gd,Y,275000,275000,0
365,L-000365,2006-06-27,2006-07-22,0,22.1,6,5,1574,796,18800,30,30,3.5,2,1,4.56,3.35,5.25,0.0,6.32,6,NWAmes,1Fam,2Story,TA,TA,Y,190000,190000,0
702,L-000702,2006-06-29,2006-07-19,0,23.3,7,5,1164,1164,9600,37,37,1.5,2,0,4.74,3.68,2.85,0.0,6.32,6,NWAmes,1Fam,1Story,TA,TA,Y,140000,140000,0
324,L-000324,2006-06-29,2006-07-13,1,58.5,3,8,1163,1162,5820,51,1,2.0,1,0,0.65,4.22,0.38,33400.0,6.32,6,OldTown,1Fam,1Story,TA,TA,Y,126175,126175,0
402,L-000402,2006-06-29,2006-07-13,0,29.4,7,5,1310,1310,8767,1,1,2.0,2,1,2.92,3.01,2.23,0.0,6.32,6,CollgCr,1Fam,1Story,Gd,Gd,Y,164990,164990,0
1022,L-001022,2006-06-29,2006-07-26,0,29.2,7,5,1220,1199,7406,0,0,3.0,2,0,3.35,2.27,2.61,0.0,6.32,6,CollgCr,1Fam,1Story,Gd,Gd,Y,194000,194000,0
1201,L-001201,2006-06-30,2006-07-22,0,29.5,4,5,864,864,9353,36,36,1.0,1,0,3.48,2.29,2.24,0.0,6.32,6,NAmes,1Fam,1Story,TA,TA,Y,116050,116050,0
321,L-000321,2006-06-30,2006-09-08,0,28.4,9,5,2596,1249,16259,0,0,3.5,3,0,2.28,5.01,2.85,0.0,6.32,6,NridgHt,1Fam,2Story,TA,Gd,Y,342643,342643,0
830,L-000830,2006-06-30,2006-07-25,0,39.1,7,5,1223,600,2544,1,1,2.5,2,0,1.65,2.86,2.67,0.0,6.32,6,Somerst,Twnhs,2Story,Gd,Gd,Y,147400,147400,0
996,L-000996,2006-07-02,2006-08-04,1,46.9,4,7,1230,747,4712,60,56,2.5,1,0,2.59,0.57,2.39,24400.0,6.4,7,BrkSide,1Fam,1.5Fin,TA,TA,Y,121600,121600,0
1332,L-001332,2006-07-02,2006-07-14,0,32.3,5,5,954,911,10780,30,30,1.0,2,0,2.51,1.98,2.99,0.0,6.4,7,CollgCr,1Fam,SLvl,TA,TA,Y,132500,132500,0
513,L-000513,2006-07-03,2006-07-13,0,38.1,5,5,864,864,9100,48,48,2.0,2,0,3.03,1.68,2.07,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,129900,129900,0
377,L-000377,2006-07-03,2006-07-24,0,30.1,5,5,914,870,8846,10,10,1.0,2,0,3.06,2.08,2.97,0.0,6.4,7,CollgCr,1Fam,SFoyer,Gd,TA,Y,148000,148000,0
437,L-000437,2006-07-03,2006-10-08,1,56.7,6,8,1118,648,4400,86,56,1.0,2,0,0.67,5.34,0.43,44400.0,6.4,7,OldTown,1Fam,1.5Fin,TA,TA,Y,116000,116000,0
556,L-000556,2006-07-04,2006-08-08,1,44.4,5,6,1048,993,6380,84,56,1.0,1,1,2.49,0.76,2.94,27100.0,6.4,7,BrkSide,1Fam,1.5Unf,TA,TA,Y,113000,113000,0
346,L-000346,2006-07-04,2006-10-05,1,40.7,6,5,1577,972,6435,67,56,1.0,1,1,3.25,0.42,3.17,63800.0,6.4,7,BrkSide,1Fam,1.5Fin,TA,Fa,Y,140200,140200,0
455,L-000455,2006-07-04,2006-07-25,0,30.6,5,5,1728,1728,9297,30,30,4.0,2,0,2.9,5.42,0.98,0.0,6.4,7,Mitchel,Duplex,1Story,TA,TA,Y,188000,188000,0
977,L-000977,2006-07-04,2006-08-10,1,39.7,4,7,869,440,5900,83,48,1.0,0,0,2.92,0.67,2.33,30000.0,6.4,7,BrkSide,1Fam,1Story,TA,Fa,Y,85500,85500,0
1356,L-001356,2006-07-05,2006-09-04,1,23.9,7,6,1920,570,10192,38,14,3.0,2,1,4.57,2.9,3.75,78600.0,6.4,7,NWAmes,1Fam,SLvl,TA,Gd,Y,170000,170000,0
1146,L-001146,2006-07-05,2006-08-14,1,46.6,5,6,1576,1042,6240,78,56,1.0,1,1,2.72,0.58,2.25,38100.0,6.4,7,BrkSide,1Fam,1.5Fin,TA,TA,Y,149000,149000,0
860,L-000860,2006-07-07,2006-08-21,1,35.0,6,7,2654,1054,11029,38,22,3.5,2,1,3.7,3.61,3.13,50000.0,6.4,7,NWAmes,1Fam,2Story,TA,Gd,Y,250000,250000,0
1205,L-001205,2006-07-07,2006-07-25,0,26.1,5,6,1074,1056,10140,31,31,2.5,2,0,3.06,4.28,2.9,0.0,6.4,7,NWAmes,1Fam,1Story,TA,TA,Y,153500,153500,0
994,L-000994,2006-07-07,2006-08-08,1,32.6,6,5,1500,750,8846,1,0,2.5,2,0,2.84,2.14,1.84,39600.0,6.4,7,CollgCr,1Fam,2Story,TA,Gd,Y,173900,173900,0
91,L-000091,2006-07-08,2006-07-25,0,30.9,4,5,1040,0,7200,56,56,1.0,2,0,3.75,1.77,2.06,0.0,6.4,7,NAmes,1Fam,1Story,TA,TA,Y,109900,109900,0
1188,L-001188,2006-07-10,2006-07-24,1,48.8,8,5,1624,1624,12461,12,11,3.0,3,1,0.55,7.57,0.99,52100.0,6.4,7,NoRidge,1Fam,1Story,Gd,Gd,Y,262000,262000,0
482,L-000482,2006-07-10,2006-08-27,1,29.7,9,5,1792,1792,11846,3,2,3.0,3,1,1.98,4.03,4.07,69800.0,6.4,7,NridgHt,1Fam,1Story,Gd,Ex,Y,374000,374000,0
492,L-000492,2006-07-10,2006-08-13,1,41.8,6,7,1578,806,9490,65,56,2.0,1,2,2.54,1.8,1.24,89700.0,6.4,7,NAmes,1Fam,1.5Fin,TA,Fa,Y,133000,133000,0
952,L-000952,2006-07-11,2006-07-23,0,41.5,5,5,965,828,7800,41,41,2.0,1,0,1.98,1.9,3.55,0.0,6.4,7,SawyerW,1Fam,1Story,TA,TA,Y,119900,119900,0
596,L-000596,2006-07-12,2006-08-09,1,46.3,8,5,1826,1814,11302,1,0,3.0,3,1,0.74,6.53,0.89,108300.0,6.4,7,StoneBr,1Fam,1Story,Gd,Gd,Y,319000,319000,0
904,L-000904,2006-07-14,2006-08-17,0,30.0,7,5,1670,1670,14859,0,0,2.0,3,1,2.9,2.23,3.08,0.0,6.4,7,Gilbert,1Fam,1Story,Gd,Gd,Y,240000,240000,0
1450,L-001450,2006-07-15,2006-08-25,0,38.9,5,7,630,630,1533,36,36,2.0,0,0,2.4,1.91,2.39,0.0,6.4,7,MeadowV,Twnhs,SFoyer,TA,Ex,Y,92000,92000,0
130,L-000130,2006-07-16,2006-07-27,1,32.7,5,7,1053,1008,8973,48,15,2.0,2,0,2.86,2.3,1.62,23900.0,6.4,7,NAmes,1Fam,1Story,TA,Ex,Y,150000,150000,0
1219,L-001219,2006-07-16,2006-07-26,1,43.8,4,5,912,0,6240,59,56,1.0,0,0,3.03,0.84,1.83,28000.0,6.4,7,BrkSide,1Fam,1.5Fin,TA,TA,N,80500,80500,0
1115,L-001115,2006-07-17,2006-08-07,1,51.4,5,7,833,833,5400,52,6,1.0,1,0,0.72,4.54,0.44,15700.0,6.4,7,OldTown,1Fam,1Story,TA,Gd,Y,117000,117000,0
304,L-000304,2006-07-17,2006-07-26,0,30.8,5,7,894,894,9800,34,34,2.0,2,0,2.79,2.31,2.62,0.0,6.4,7,CollgCr,1Fam,1Story,TA,TA,Y,149900,149900,0
990,L-000990,2006-07-18,2006-08-27,0,41.7,7,5,1576,770,8125,0,0,2.5,2,0,1.79,2.28,1.63,0.0,6.4,7,Somerst,1Fam,2Story,Gd,Gd,Y,197000,197000,0
939,L-000939,2006-07-19,2006-08-14,0,29.7,7,5,1962,1391,8760,0,0,2.5,3,0,2.62,2.82,2.98,0.0,6.4,7,CollgCr,1Fam,2Story,Gd,Gd,Y,239799,239799,0
97,L-000097,2006-07-19,2006-08-13,0,30.4,7,5,1588,1588,10264,7,7,2.0,2,0,2.51,2.85,2.7,0.0,6.4,7,CollgCr,1Fam,1Story,Gd,Gd,Y,214000,214000,0
1244,L-001244,2006-07-23,2006-09-12,0,28.6,10,5,2076,2076,13891,0,0,3.5,3,1,2.23,3.86,4.07,0.0,6.4,7,NridgHt,1Fam,1Story,Ex,Ex,Y,465000,465000,0
54,L-000054,2006-07-25,2006-11-27,1,38.0,9,5,1842,1842,50271,25,19,2.5,3,1,3.89,0.48,3.44,100700.0,6.4,7,Veenker,1Fam,1Story,Gd,Gd,Y,385000,385000,0
382,L-000382,2006-07-26,2006-08-13,0,40.1,7,5,1301,1293,7200,0,0,3.0,2,1,1.58,2.56,2.78,0.0,6.4,7,Somerst,1Fam,1Story,Gd,Gd,Y,187750,187750,0
1238,L-001238,2006-07-29,2006-09-12,1,31.4,7,5,1948,847,12393,2,1,2.5,2,1,2.41,2.26,3.38,77300.0,6.4,7,CollgCr,1Fam,2Story,Gd,Gd,Y,195000,195000,0
507,L-000507,2006-07-29,2006-09-23,1,38.3,8,5,1911,777,9554,13,12,2.5,2,1,1.88,1.21,3.62,134800.0,6.4,7,SawyerW,1Fam,2Story,Gd,Gd,Y,215000,215000,0
